date,id,content,username,like_count,retweet_count
2023-05-01 22:26:29+00:00,1653164012631212035,"@CathySt35873400 Hi Cathy, you may visit any Canada Post outlet and provide the following Post Return ID:  PR771039 for Internet equipment. The clerk will print the return label and process your return. ^LS",Bell_Support,0,0
2023-05-01 22:21:05+00:00,1653162653840179200,"Did you know that we offer FREE local delivery on online orders over $50? Our local zone covers anywhere from KW, to Hamilton, to Brantford and more! Not in our local zone? We ship PROVINCE WIDE via Canada Post! Find out how to get beer to your door here: https://t.co/Fs6eumQfAz https://t.co/Cd7iPYiCA2",WaterlooBrewing,6,0
2023-05-01 22:00:29+00:00,1653157468237860864,@LtStevenRogers It’s about time! Now I can hand deliver those SOS letters to you from Canada to make sure they don’t get “misplaced” by Canada Post. 🇨🇦🇺🇸,FreedomTrainn,5,1
2023-05-01 21:47:10+00:00,1653154119509499904,"@PostiesFF @Inquiry_Canada @StirlingRawdon @NeilREllis @parkdale_church @Ryan_r_Williams @ToddSmithPC @InQuinteNews @Shelby_Kramp @MitchHeimpel @bellevillenews @quintenews @ShawnDonnan @RealtyDiff @justinbrennan88 @CDSBEO @mattyoung101 @atBenSmith
@portstanleynews #portstanley @north_grenville @kemptvillelive @LFPress @CTVLondon #kemptville 
#ottnews #kemptville @CDSBEO canada post HR Leah Lewis Jackie Valotaire covered up hit and run attempt by Belleville manager Glen Baldock’s wife Kelly https://t.co/Tm1Ol023PF",GKhan745649971,0,0
2023-05-01 21:46:30+00:00,1653153948189032448,"@PostiesFF @Inquiry_Canada @StirlingRawdon @NeilREllis @parkdale_church
@ryan_r_williams @toddsmithPC
@inquintenews
@shelby_kramp
@mitchHeimpel
@bellevillenews
@quintenews
@shawndonnan
@realtydiff
@justinbrennan88
@CDSBEO canada post Belleville manager Glen Baldock finally retires https://t.co/TKourqLXuK",GKhan745649971,0,0
2023-05-01 21:45:21+00:00,1653153661936181249,"@PSACNCR @mattyoung101 @atBenSmith @PortStanleyNews @North_Grenville @KemptvilleLive @LFPress @CTVLondon @CDSBEO @StirlingRawdon @NeilREllis @parkdale_church
@ryan_r_williams @toddsmithPC
@inquintenews
@shelby_kramp
@mitchHeimpel
@bellevillenews
@quintenews
@shawndonnan
@realtydiff
@justinbrennan88
@CDSBEO canada post Belleville manager Glen Baldock unceremoniously retires https://t.co/0BKvd00B6F",GKhan745649971,0,0
2023-05-01 21:44:16+00:00,1653153389658734592,"@PSACNCR @mattyoung101 @atBenSmith
@portstanleynews #portstanley @north_grenville @kemptvillelive @LFPress @CTVLondon #kemptville 
#ottnews #kemptville @CDSBEO canada post HR Leah Lewis Jackie Valotaire covered up hit and run attempt by Belleville manager Glen Baldock’s wife Kelly https://t.co/IX4AxE9cE1",GKhan745649971,0,0
2023-05-01 21:13:18+00:00,1653145594074988548,@canadaposthelps Trying to figure out where my package is? USPS shows that it entered Canada a few days ago yet tracking on Canada Post hasn't updated since April 26th. I've DM'd the tracking number to you,NefariousLGN,0,0
2023-05-01 20:35:55+00:00,1653136188700499992,"How long should someone have to get a postal box????
I have been 4 months, picked up four sets of keys that didn’t work!
Come on Canada Post time to get it together! 😡😡😡",PeterCottonTa15,0,0
2023-05-01 19:44:13+00:00,1653123175364829188,my godmother served (spent several decades working at Canada Post) so I could slay (wear her old Canada Post jacket like a fun spring coat) https://t.co/NuvwwGyXEt,gabrielledrolet,189,1
2023-05-01 19:43:19+00:00,1653122951154388992,@WeebyDustox before it was just Purolator but now Canada Post is getting shittier and shittier for me. They straight up do not attempt to deliver packages. They just leave a slip in the mail box. I don't have valid ID right now I literally can't go get my package????? I'm so fucking SALTY,pipchiirio,1,0
2023-05-01 19:38:32+00:00,1653121747896377350,"Picked up @canadapostcorp’s 2023 Community Foundation #stamps today. $1 from each book purchased goes toward supporting children’s &amp; youth initiatives across Canada. I also got the new Animal Mothers &amp; Babies stamps - aww.

#CanadaPost #StampCollecting #charity #MothersDay https://t.co/6xIzeUrEfv",TheLastLinda,1,0
2023-05-01 19:28:26+00:00,1653119205124743181,"It's very odd, I got a notification from Canada Post that a package, possibly from China, was on it's way. ""Expected delivery:  Tomorrow""
Maybe it's for one that was delivered but the post office is only catching up with now... wait and see.",Randalt,0,0
2023-05-01 18:55:46+00:00,1653110985098420250,"Dear Canada post. 

I HATE YOU! Worst delivery service ever! 
I hope I never have to deal with you again! 

@canadapostcorp 
@canadaposthelps",_niomie,0,0
2023-05-01 18:49:05+00:00,1653109300821123083,"Some doucher dropped a UPS package off at the post office today and walked out without waiting to be served.

UPS is not Canada Post.

Half-tempted to dump it in the trash.",sierralad,0,0
2023-05-01 18:48:40+00:00,1653109197553164315,"Canada Post, should know how to change addresses, ""?unless their being used POLTICALLY, to oppress CANADIAN RIGHTS,",idiotnedelkoff,0,0
2023-05-01 18:32:39+00:00,1653105164901834770,"Vladimir Putin , running Canada POST, he may try to poison the system.",idiotnedelkoff,0,0
2023-05-01 18:31:46+00:00,1653104944713461760,@philkyprianou Beating Canada Post's pricing was easy for me.  Needed to spend some time on Google.  I'm using Clickship &amp; Stallion Express.  Have checked prices at 10-15 other providers.,SimonMcNally5,3,0
2023-05-01 18:27:33+00:00,1653103882610831360,"Why is it, the Canada Post, don't know how to do , address changes, a fundamental function of a POST OFFICE, political skullduggery.",idiotnedelkoff,0,0
2023-05-01 18:24:02+00:00,1653102996111122442,"Canada post can suck my nuts    ,    their tracking details should just say ""it might show up dude iunno"" at least that feels honest",Zari_Wari,6,0
2023-05-01 18:20:43+00:00,1653102161692090393,"Political skullduggery, at CANADA POST, they don't know how , to do ADDRESS CHANGES, ?",idiotnedelkoff,0,0
2023-05-01 18:18:41+00:00,1653101650075082772,"Seems employee's at CANADA POST, don't know how to do a address change, usurping a fundamental right of the Charter, MOBILITY RIGHTS.",idiotnedelkoff,0,0
2023-05-01 18:15:12+00:00,1653100772752515083,"Canada Post, a crown corporation receiving tax payer's money, doesn't , RESPECT THE RULE OF LAW.!",idiotnedelkoff,0,0
2023-05-01 18:10:49+00:00,1653099670212599818,"Canada Post denying Canadian citizens, address changes, seems you don't have constitutional mobility rights, the Trudeau regime denying Canadians, Constitutional rights, lay a charge, first, before, you find some guilty, seems Trudeau hasn't heard of "" DUE PROCESS OF LAW.,",idiotnedelkoff,0,0
2023-05-01 17:40:43+00:00,1653092095211495428,"@dymplzz @EASTCOASTLIFEST Unfortunately it’s likely 1-day shipping once it hits the mail.  Their site is also Shopify based which is standard in the apparel business and it immediately charges the card holder.

Their shipping language could be more clear that it’s 1-day after it’s picked up by Canada Post",NovaScotiaBuzz,1,0
2023-05-01 17:34:57+00:00,1653090647656611854,@KellyEricks2023 @AndrewAutio @johntriplesix70 @TimminsRock @NOJHL Not at all. I have a problem with who mandated the vaccines not some hockey team from northern Ontario. Dude even accused me of posting on their twitter page when clearly it was a hockey canada post. 🤣🤣🤣,Answers4Sean,1,0
2023-05-01 17:34:48+00:00,1653090607890415642,"Why is taxpayer's money wasted on Canada Post , they don't or won't change addresses to new addresses so you can change your mail , seems we live in a Totalitarian state , you can't move.",GeorgeNedelkof3,0,0
2023-05-01 17:30:50+00:00,1653089611378315264,"Why is it Canada Post won't change addresses , isn't that part of living in a free country , ?",GeorgeNedelkof3,0,0
2023-05-01 17:29:20+00:00,1653089233639292932,"The Head of Canada Post should be fired , employee's don't know how to do address changes , incompetent ,can't change address for old age homes she told me , l don't live in a old age home , system nuts ,",GeorgeNedelkof3,0,0
2023-05-01 17:29:00+00:00,1653089146817200133,"@VaxxersAnti There are sooo many Royal Mail/Canada Post jokes in there...
I have never, ever, complained when the post office brought me my mail.
Like actually brought it to me... and not delivered it to someone in New Brunswick with a completely different name and address",DarthMother,7,0
2023-05-01 17:26:20+00:00,1653088478450663445,"3rd Canada Post that couldn't change my address ; my Constitutional Mobility rights have been impinged on , the computer won't let them change my address unbelievable , the person's not real like you can't change your address ,  screwy system !",GeorgeNedelkof3,0,0
2023-05-01 17:06:51+00:00,1653083572528631809,"@punkybrewsters1 In B.C., Canada Post hired back its unjabbed last July after 6 months being fired for freedom of choice. It’s inconsistent that BC’s NDP will not drop the vaxx mandate on their once heralded health heroes! NDP + “Health” is malicious, spiteful, merciless, vengeful, science-less!",blue0050,0,0
2023-05-01 17:04:31+00:00,1653082987502657537,"@PostiesFF @Inquiry_Canada @mattyoung101 @atBenSmith @PortStanleyNews @North_Grenville @KemptvilleLive @LFPress @CTVLondon @CDSBEO @StirlingRawdon @NeilREllis @parkdale_church
@ryan_r_williams @toddsmithPC
@inquintenews
@shelby_kramp
@mitchHeimpel
@bellevillenews
@quintenews
@shawndonnan
@realtydiff
@justinbrennan88
@CDSBEO canada post Belleville manager Glen Baldock finally retires in shame https://t.co/HsV1ge6R33",GKhan745649971,0,0
2023-05-01 17:03:34+00:00,1653082745667567619,"@PostiesFF @Inquiry_Canada @mattyoung101 @atBenSmith
@portstanleynews #portstanley @north_grenville @kemptvillelive @LFPress @CTVLondon #kemptville 
#ottnews #kemptville @CDSBEO canada post HR Leah Lewis Jackie Valotaire covered up hit and run attempt by Belleville manager Glen Baldock’s wife Kelly https://t.co/ucoCT0Pnhz",GKhan745649971,0,0
2023-05-01 17:00:32+00:00,1653081985089257479,"@PostiesFF @Inquiry_Canada @StirlingRawdon @NeilREllis @parkdale_church @Ryan_r_Williams @ToddSmithPC @InQuinteNews @Shelby_Kramp @MitchHeimpel @bellevillenews @quintenews @ShawnDonnan @RealtyDiff @justinbrennan88 @CDSBEO @mattyoung101 @atBenSmith @EricdeRoos
@portstanleynews #portstanley @north_grenville @kemptvillelive @LFPress @CTVLondon #kemptville 
#ottnews #kemptville canada post HR Leah Lewis Jackie Valotaire covered up hit and run attempt by Belleville manager Glen Baldock’s wife Kelly https://t.co/cFKe7bgNlH",GKhan745649971,0,0
2023-05-01 16:58:56+00:00,1653081580850626571,"@PostiesFF @Inquiry_Canada @StirlingRawdon @NeilREllis @parkdale_church
@ryan_r_williams @toddsmithPC
@inquintenews
@shelby_kramp
@mitchHeimpel
@bellevillenews
@quintenews
@shawndonnan
@realtydiff
@justinbrennan88
@CDSBEO disgrace canada post Belleville manager Glen Baldock finally slithers into retirement https://t.co/Ogjjvce3na",GKhan745649971,0,0
2023-05-01 16:09:06+00:00,1653069041718706177,"Taxpayers who previously received property tax bills electronically from Canada Post’s epost service can now enroll in the City’s new fast, easy and convenient eBilling service. Learn more: https://t.co/C7rrLJQcdb. #HamOnt https://t.co/LjdoJcVODT",cityofhamilton,2,0
2023-05-01 15:24:25+00:00,1653057795510476800,@wickdchiq I really felt that this strike had a lot riding on it (both symbolically and in material ways) re: labour relations in Canada “post” COVID (obvs not really post). A very disappointing result.,debbierachlis,36,4
2023-05-01 15:22:12+00:00,1653057238943035395,"@CitizenRobDavis You only hate bike lanes because you and a million other people clog up the roads with your single occupant vehicles. 

Unless youre Canada Post or an Uber, there's virtually no reason to drive around downtown Toronto.",connordpeters,51,2
2023-05-01 15:07:46+00:00,1653053606252228609,@philkyprianou For shipments within CA we unfortunately have to offer non-tracked to have competitive rates. Some of the same-day players (FlashBox) offer better same/next day rates with tracking than Canada Post does 🙃,extrandrew,0,0
2023-05-01 15:01:31+00:00,1653052032054378497,"@philkyprianou Amen! We ship using Canada Post letter mail, which is slow AF, they constantly lose orders and then take zero responsibility for.",hybridideas,1,0
2023-05-01 14:31:42+00:00,1653044529329569795,"I thought Canada Post was bad, but UPS 🥇",shaniapaloma,1,0
2023-05-01 13:52:44+00:00,1653034721058725888,"You need to ship from China to Canada.  It is like 50-cents shipping.  Ship from one Canadian town to another $12.50 

That shipment from China will be also tracked and delivered by Canada Post.  Great negotiating gov of Canada. 😑 (some sort of treaty agreement meant for mail, but parcels got lumped in)",22rocks22,0,0
2023-05-01 13:44:56+00:00,1653032758741028864,"@philkyprianou 1) there are a lot of companies working their way up, often times using Canada Post contracts as a base to build on.

2) Canada has a development problem. Central areas that were built as transport hubs are more expensive to service because freight is one way only.",voteLabonte,1,0
2023-05-01 13:44:53+00:00,1653032747063975943,"@logan2784338697 Hi there, the item is certainly not lost as it is waiting for customs reviews. We're unable to intervene as customs is performed independently of Canada Post. Times for packages to clear customs may vary depending on the package itself, its documentation, or volumes at 1/2",canadaposthelps,0,0
2023-05-01 13:07:13+00:00,1653023269455265792,"@pakiraexport Hi, this item is currently waiting for customs reviews. We're unable to intervene as customs is performed independently of Canada Post. Times for packages to clear customs may vary depending on the package itself, its documentation, or volumes at customs. We suggest that you 1/2",canadaposthelps,0,0
2023-05-01 12:43:40+00:00,1653017340693344256,"@mysteya Hi, Canada Post is committed to serving the community. We are currently experiencing a staffing issue that means the post office has been temporarily closed. We are putting contingency measures in place to ensure residents can access their mail and parcels while we work to 1/2",canadaposthelps,0,0
2023-05-01 12:16:11+00:00,1653010424588038146,"@UnitedCovidHelp Hi, this item is currently waiting for customs reviews. This item hasn't yet reached a Canada Post facility. We're unable to intervene as customs is performed independently of Canada Post. Times for packages to clear customs may vary depending on the package itself, its 1/2",canadaposthelps,0,0
2023-05-01 12:03:18+00:00,1653007184869900288,What the heck does Canada Post use for delivery? Horse drawn carriage? https://t.co/UPpSHNJlYM,prescottbalch,3,0
2023-05-01 11:37:34+00:00,1653000708726337537,"Canada Post / Postes Canada
Great work!

This ties nicely to my work - Blog - Breaking Down the Basics - ESG Reporting Standards Vs. Frameworks - https://t.co/hY58blxhkg
 
  https://t.co/Ba7CwWdEiq",paulyoungcpa,0,0
2023-05-01 10:54:41+00:00,1652989914638700544,@JakeRlbar There was an old silver mine somewhere in the photo.  There was also shaft up by the old train station/park/Canada Post that had an excavator fall in it during roadwork.,Fostus,4,0
2023-05-01 10:08:41+00:00,1652978337197981696,@psac_afpc I don't know why everyone's complaining about passports. I work for Canada Post and I delivered passports the whole time. Of course they came with handwritten addresses instead of the computer generated labels. But they were still being delivered,sharon_kroeger,25,0
2023-05-01 09:11:30+00:00,1652963947157372929,Free Classified Sites Canada| Post free ads| #1 Canadian Classifieds https://t.co/aYqznDdaEI,99listAds,0,0
2023-05-01 05:54:00+00:00,1652914246198411264,"All CRA members in the National Capital Region are asked to go to the CRA picket line: 
 
Canada Post - 750 Heron Rd. - 7:00 am – 2:00 pm",PSACNCR,12,5
2023-05-01 03:34:03+00:00,1652879026950684672,@MrFrancisWhyte On my way to Canada Post https://t.co/b5bssu1t1z,pelmzy4real,0,0
2023-05-01 03:17:28+00:00,1652874852116701184,"@taglira I'm not talking about our co, just as a consumer. 

We have our own accounts with Canada post, with better rates.",seempaq,0,0
2023-05-01 00:54:30+00:00,1652838873649537024,@quincyluvr69 rin testing the waves of canada post shipping for me,jennchube,1,0
2023-05-01 00:18:49+00:00,1652829892688347138,"@wuidisgood the worst part is i have no choice with where i buy stuff if they send it with canada post, like they literally never deliver my packages i always have to wait an extra day to go pick it up too",SaiIormooooon,0,0
2023-05-01 00:18:07+00:00,1652829717165137920,"@amyinthesky3 I have known Lucas for YEARS! Used to gig with his old band, it is crazy seeing people from Canada post about him - it blows my mind.",Jakobonfire,1,0
2023-04-30 23:32:22+00:00,1652818205461606401,"canada post stays fucking up my shit, how are you 5 days late for my package and i know you still wont even deliver it to me lmao",SaiIormooooon,1,0
2023-04-30 23:14:56+00:00,1652813819155021826,"@lacouvee Hah oops, sorry! I have no idea why I thought you were in Europe. I was just in Canada for a week offering Canada Post prices on Stanchion Books and Magazine Issues!",StanchionZine,0,0
2023-04-30 22:01:00+00:00,1652795212115091458,"@NarrativeCombat 24% seems really low.  

Are we including schools, hospitals, police, trash collectors, beer store employees, bus drivers, crown corporations like Canada post, etc?  

I figured the 24% are one the see government of Canada on their pay check.",MrCharles1974,0,0
2023-04-30 21:26:49+00:00,1652786608242917376,"This is the entrance to online pickup, which isn't marked so had to line up twice. Not acceptable or accessible @canadapost @CanadianTire https://t.co/wOfiEU4QzT",blakester5,0,0
2023-04-30 21:05:51+00:00,1652781333519781888,"@grierjason @deansomerset Yes, provincial laws of general application apply. Same reason Canada Post trucks can't run a stop sign.",andrew_leach,0,0
2023-04-30 21:03:57+00:00,1652780853779415042,@PostiesFF @canadapost @Inquiry_Canada No.  They do not about their employees nor do they care about their clients.  My brother was sent home from Canada Post for not getting the vaxx and we went regular mail service because of the lack of staff...that they sent home in the first place.,LaurieA28080303,0,0
2023-04-30 20:43:50+00:00,1652775793842429954,@canadaposthelps @yakobhat So Canada Post doesn't have a spam or phishing reporting email?,te_eliza_may_s,0,0
2023-04-30 19:50:28+00:00,1652762363420987394,@theWhozziT @PierrePoilievre HYBRID = PARTLY BATTERY OPERATED AND FUNCTIONAL. THESE CANADA POST VANS - ALTHOUGH DESCRIBED AS HYBRID - WERE EXCLUSIVELY PETROL DEPENDENT.,HistoryAlive1,0,0
2023-04-30 17:33:52+00:00,1652727986989170688,"@Oludeewon Budget is 4million via school route. 
Canada. Post graduate diploma",Atandaolaoluwa,0,0
2023-04-30 16:55:58+00:00,1652718449087455236,"You know it's a legit call when it's an automated voice-over about a package from Canada Post, and it says press 1 for English, 2 for Chinese. Qù nǐ de.",WesBanks,0,0
2023-04-30 15:07:01+00:00,1652691029655539713,"Delivering Community Power
Reimagining Canada Post with services to support every community.
(ASL Version: https://t.co/tVCszbaeBY)

https://t.co/mEFdxIuNYc(",DeliverComPower,0,0
2023-04-30 15:03:27+00:00,1652690133538275328,@HackinJackal @canadapostcorp if canada post destroys your birth certificate does that erase your existence entirely???,liltayxo,1,0
2023-04-30 13:53:58+00:00,1652672644494381056,"Can the spam messages please stop about my package not being delivered when I’m waiting for something from Canada Post? It’s unreal what these jerks will do, trying to fraud people out of money with delivery scams.",katetigchelaar,0,0
2023-04-30 13:38:21+00:00,1652668714842566665,Maritime artist's work featured in new Canada Post stamps | CTV News https://t.co/PmceoKY00A,mini_bubbly,4,0
2023-04-30 12:01:44+00:00,1652644402219589636,@mindingottawa While Ireland &amp; UK Post issued commemorative Postage Stamps in 2019 -Canada Post ignored- was busy issuing Nanaimo Bar  commemorative Stamp for BC . Newfoundland Govt  &amp; Republic of Ireland did have Official centennial celebrations .,morris_canada,0,0
2023-04-30 11:20:37+00:00,1652634053206482946,"Order online - full selection and I can share a 20% savings link 🎉🎉🎉
Order via porch pick up - save 10% and taxes and shipping charges 🎉🎉
Order from my home inventory via Canada post 
and save taxes 🎉
Let’s connect 😊 https://t.co/tuuKgjTwge",JudyFow91621199,0,0
2023-04-30 09:30:14+00:00,1652606276344377346,"In honour of Earth Day and Mother’s Day, Canada Post issued new stamps designed by Maritimer Meredith MacKinlay.  https://t.co/hZucv6b42B",CTVAtlantic,11,2
2023-04-30 04:19:57+00:00,1652528188952809472,"Canada Post issues mass suspension for workers exercising their right to complain – Canadian Dimension

⁦@canadapostcorp⁩ absolute garbage. This is how it treats its workers.  https://t.co/eS46hVrYof",secular_girl,0,0
2023-04-30 04:19:29+00:00,1652528072703492096,"If that’s my last chance, so be it. I may be a decrepit senior, but I don’t believe you’re Canada Post",NickMartin14,0,0
2023-04-30 03:31:33+00:00,1652516007062192128,@DanKnightMMA Canada Post is advertising carbon neutral they do that by changing nothing but buying carbon credits the biggest sellers of carbon credits China &amp; India that’s our crown corporation run by the federal government bullshit.,RobertBalon3,0,0
2023-04-30 02:18:24+00:00,1652497599893757953,@starfleurbest @TeamGushue I don't know if I would trust Canada Post to deliver on that one . . . but thank you for the offer!,saskryan,0,0
2023-04-30 01:33:19+00:00,1652486255941410816,"@PostiesFF @canadapost @Inquiry_Canada They don't even care about their customers,  so no.",MctagueNicole,0,0
2023-04-29 22:59:38+00:00,1652447577135087616,"@howisthismylif Legislate them back to work . 
Canada Post was legislated back to work in 2018. Why not PSAC",CharW81811429,1,0
2023-04-29 22:32:25+00:00,1652440730177093632,"Studying #cannabis in Canada --
'post-legalization data, that implementation of the Cannabis Act was associated with a short-term 55-65% reduction in police-reported cannabis-related criminal incidents among youth'
https://t.co/usavi77y9p",Peter_Grinspoon,72,24
2023-04-29 21:30:14+00:00,1652425079299489792,"In honour of Earth Day and Mother’s Day, Canada Post issued new stamps designed by Maritimer Meredith MacKinlay.  https://t.co/ywTCDdLp87",CTVAtlantic,5,1
2023-04-29 20:52:11+00:00,1652415503980195848,"Canada Post to modernize
#SaturdayMotivation #domenica #domingo #dimanche #Sonntag #POSTAL #postaldude #BirdsOfTwitter",CharachRon,1,0
2023-04-29 20:21:59+00:00,1652407905792958465,@joshuahind Yes especially delivery vehicles parking in a rush hour no parking- Canada post is the worst/ blocking traffic with no apologies 😡,brian_donaghy,2,0
2023-04-29 20:04:39+00:00,1652403544056557569,Canada Post suuuure loves to make us panic. Enjoy the Horsea! 🙌,jat_93,1,0
2023-04-29 18:54:33+00:00,1652385900318404608,No. Canada Post doesn't care about its employees,super_spreaders,3,3
2023-04-29 18:39:56+00:00,1652382225252352002,"System Administrator
at Canada Post - Postes Canada
Job Requisition Id 162868 Business Function Engineering Primary City Toronto Province Ont GTA Employment Type FullT...
#Admin #remotehunt #canadapostcorp
https://t.co/nXysI6MRoo",zobjobsCA,0,0
2023-04-29 18:26:50+00:00,1652378926512242688,@PostiesFF @canadapost @Inquiry_Canada Of course they don’t care…,Stunnedtwice2,2,0
2023-04-29 17:09:05+00:00,1652359358850686981,"@RomanskyJohn @TPS_BikeHart @ParkingTPS What would u say about parcel delivery trucks like fedex, ups, canada post? Does giving them tickets solves the problem ever? Even by 1%? These laws are scam and only for making money; their purpose is not to reduce the jam.",Navaldeep1602,1,0
2023-04-29 16:49:23+00:00,1652354401757982721,@QCinBC @LDsirch @JustinTrudeau Canada Post is federal and we were mandated to take the Vax . This was absolutely forced or you lose your job.,DanielD50585371,0,0
2023-04-29 16:08:00+00:00,1652343988542685185,"Delivering Community Power
Reimagining Canada Post with services to support every community.
https://t.co/jAFeQc09Zf

ASL Version: https://t.co/Mjl6nDvP2k",cupw,2,0
2023-04-29 15:59:38+00:00,1652341881668345861,"Since the majority working there are proud of Canada Post’s reputation. I have no worries that, if you mail it they deliver it. Actually Canada Post employees are not big fans of Justine, they remember his step dad. 
Here is a response from a sitting MP, that received a postcard. 
#SnailMailBrigade 
#8millionPostcards",cpllottawa,0,0
2023-04-29 15:43:37+00:00,1652337851936153600,"It ain’t the 90’s no more. Let’s move, let’s go. Get a weekend crew together and let’s deliver some shit got damn it. Smdh. Only Canada Post doesn’t deliver on the weekends but that’s expected since they still live in the 1930’s @PurolatorInc",WinterBourneTO,0,0
2023-04-29 13:07:33+00:00,1652298577849487360,"Canadian War Museum:

Located in Ottawa, this 4.7 million sq-ft building houses many exhibits related to Canada's military history.
The building opened on May 8, 2005, the 60th anniversary of VE Day. Canada Post issued a stamp to commemorate the museum that day. https://t.co/GN44C8uDtp",CraigBaird,21,0
2023-04-29 13:03:33+00:00,1652297570566250497,"Are You Struggling with Overthinking..
.
.

📩 help@assignmentglobal.com
📞 +61480020208
🌐 https://t.co/TmHUpS2spW

#stopoverthinking #overthinkers #overthinkersanonymous #overthinkingquotes #overthinking
#torontolife #canadalife #canadapost #internationalrelationsstudent https://t.co/EUWLtmvRuP",AssignGlobal,0,0
2023-04-29 11:34:38+00:00,1652275192717033473,"@Dean_Winnipeg Expect he'll privatize 1 or more of these: CBC, Corrections Canada, Canada Post.",ThatShirtStore,0,0
2023-04-29 06:01:52+00:00,1652191447611846656,"Next time, you two stunned O.P.P. send mail by Canada Post.",PhilipGiglio3,0,0
2023-04-29 03:50:28+00:00,1652158383703613441,"@mikeportsmouth Here's a question that has always been on my mind since coming to the UK from Canada:

In Canada we get ""mail"" from Canada Post, but in the UK we get ""post"" from Royal Mail... Who named these services?",CouchPotatoUK,0,0
2023-04-29 02:36:31+00:00,1652139772268236805,"@canadaposthelps Here's an interesting dilemma. Canada Post changed our rural postal code at my old address a while back, folding it in under the post office's code, I guess? Now anything that requires address verification fails on that address with old or new postal code...",CannibalHoliday,0,0
2023-04-29 02:30:29+00:00,1652138253598720001,Canada Post is circulating a new stamp that was co-designed by Maritime artist — Meredith McKinley  https://t.co/pzv4FxRmGa,CTVAtlantic,4,0
2023-04-29 02:15:05+00:00,1652134376916779008,Dear @canadapost How you gone make it to my door just to leave me a fucking note to come pick up my parcel. You were right there! Just drop it off man!,manlikeuzo,0,0
2023-04-29 01:44:19+00:00,1652126633971814400,"What do you think? Do you think @canadapost cares about their employees?  @Inquiry_Canada #nationalcitizensinquiry #CrimesAgainstHumanity 
full on Rumble: https://t.co/qnRoOJTOLT https://t.co/64Uo3swB4B",PostiesFF,22,15
2023-04-29 01:39:13+00:00,1652125349809999872,"Canada Post is carbon Neutral now

YAY we're saved",jamiehanna2,9,2
2023-04-29 01:18:24+00:00,1652120114630672384,"If you really want to see a movie set in the U.S. not even try to disguise the fact it was shot in Montreal, I recommend the mass shooting thriller To Catch a Killer. One drone shot of Baltimore harbour doesn't make up for the Canada Post signage or VIA Rail headquarters.",NS_scooke,18,0
2023-04-29 00:40:42+00:00,1652110625567551489,@stevenwas @PierrePoilievre He tried while he was a Harper shill to do that to Canada Post. Didn't you peepee.,ChrisNarduzzi,0,0
2023-04-29 00:21:02+00:00,1652105675173146624,Canada Post Launches Carbon-Neutral Shipping Options https://t.co/1CEj1tGgAk,DrUsmanQ,0,0
2023-04-29 00:20:53+00:00,1652105636870787074,"@thegaydoorstop x3 I’m at my Starbucks, canadapost was holding onto my package and they’re right beside my work uwu",ThatSparkleFox,1,0
2023-04-29 00:00:33+00:00,1652100521753206791,@ozzylaab @Nana00018487212 @theJagmeetSingh @psac_afpc And Trudeau legislated canada post after locking them out,david_137982,2,0
2023-04-28 23:40:49+00:00,1652095556452495360,"Paying for prime for free fast shipping,  and then having to either wait 2 weeks for it to make it's way through canada post, or have it come in 4 days but you have to pay a separate company to pick it up from the airport is peak iqaluitism",1ightcap,0,0
2023-04-28 22:59:10+00:00,1652085073959690241,why is canada post returning 3 separate packages from 3 separate people back to the senders. what did i do,babiepisces,0,0
2023-04-28 22:32:21+00:00,1652078325060214785,"@canadaposthelps Canada post tracking numbers are 
7321315502379844, 7321315502365601, we courier to Canada From India and delivery partner is Canada Post, since couple of days not yet courier is received by us. Really disappointed. Bad service. We have function at home.",UnitedCovidHelp,0,0
2023-04-28 22:30:50+00:00,1652077944800419844,"@canadapostcorp Canada post tracking numbers are 
7321315502379844, 7321315502365601, we courier to Canada From India and delivery partner is Canada Post, since couple of days not yet courier is received by us. Really disappointed. Bad service. We have function at home.",UnitedCovidHelp,0,0
2023-04-28 22:28:46+00:00,1652077421384835072,@PierrePoilievre TRUDEAU IS A COMPULSIVE LIAR! He's so proud of his 'clean energy'; but here's the reality. Our postman drives a Hybrid Canada Post vehicle. I asked about the batteries. He said there are none &amp; that that morning he paid $120 for gas. There was no venue to recharge any battery.,HistoryAlive1,1,0
2023-04-28 22:27:07+00:00,1652077007549652992,"@canadapostcorp Canada post tracking number 
7321315502379844, we courier to Canada and delivery partner is Canada Post, since couple of days not yet courier is received by customer. Really disappointed. Bad service.",UnitedCovidHelp,0,0
2023-04-28 21:37:46+00:00,1652064589020889088,"Canada post lost my pc, they were like “no it’s not lost, we just don’t know where it is but we know where it should be going”…",happa_420,1,0
2023-04-28 20:50:21+00:00,1652052656465010689,"@therobprimo1 @chrisdacey @StirlingRawdon @NeilREllis @parkdale_church @Ryan_r_Williams @ToddSmithPC @InQuinteNews @Shelby_Kramp @MitchHeimpel @bellevillenews @quintenews @ShawnDonnan @RealtyDiff @justinbrennan88 @CDSBEO @mattyoung101 @atBenSmith @EricdeRoos
@portstanleynews #portstanley @north_grenville @kemptvillelive @LFPress @CTVLondon #kemptville 
#ottnews #kemptville canada post HR team covered up hit and run attempt by Belleville manager Glen Baldock’s wife Kelly https://t.co/H3LEM09VE5",GKhan745649971,0,0
